PID: 0, TP: 0, CP: 1, EP: EXECUTANDO, NES: 0, N_CPU: 0, Transição: PRONTO >>> EXECUTANDO
PID: 5, TP: 3000, CP: 3001, EP: EXECUTANDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> PRONTO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 3000, CP: 3001, EP: EXECUTANDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> PRONTO
PID: 8, TP: 3000, CP: 3001, EP: EXECUTANDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> PRONTO
PID: 9, TP: 3000, CP: 3001, EP: EXECUTANDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> PRONTO
PID: 0, TP: 1000, CP: 1001, EP: PRONTO, NES: 1, N_CPU: 1, Transição: BLOQUEADO >>> PRONTO
PID: 1, TP: 4000, CP: 4001, EP: EXECUTANDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> PRONTO
PID: 2, TP: 4000, CP: 4001, EP: EXECUTANDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> PRONTO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 4000, CP: 4001, EP: EXECUTANDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> PRONTO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 4000, CP: 4001, EP: EXECUTANDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> PRONTO
PID: 0, TP: 1000, CP: 1001, EP: EXECUTANDO, NES: 1, N_CPU: 1, Transição: PRONTO >>> EXECUTANDO
PID: 0, TP: 2000, CP: 2001, EP: EXECUTANDO, NES: 1, N_CPU: 2, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 5000, CP: 5001, EP: EXECUTANDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> PRONTO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 5000, CP: 5001, EP: EXECUTANDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> PRONTO
PID: 0, TP: 3000, CP: 3001, EP: EXECUTANDO, NES: 1, N_CPU: 3, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 6000, CP: 6001, EP: EXECUTANDO, NES: 0, N_CPU: 6, Transição: EXECUTANDO >>> PRONTO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 6000, CP: 6001, EP: EXECUTANDO, NES: 0, N_CPU: 6, Transição: EXECUTANDO >>> PRONTO
PID: 0, TP: 4000, CP: 4001, EP: EXECUTANDO, NES: 1, N_CPU: 4, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 7000, CP: 7001, EP: EXECUTANDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 8000, CP: 8001, EP: EXECUTANDO, NES: 0, N_CPU: 8, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 9000, CP: 9001, EP: EXECUTANDO, NES: 0, N_CPU: 9, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 0, TP: 4000, CP: 4001, EP: PRONTO, NES: 2, N_CPU: 4, Transição: BLOQUEADO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 0, TP: 4000, CP: 4001, EP: EXECUTANDO, NES: 2, N_CPU: 4, Transição: PRONTO >>> EXECUTANDO
PID: 0, TP: 5000, CP: 5001, EP: EXECUTANDO, NES: 2, N_CPU: 5, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 0, TP: 6000, CP: 6001, EP: EXECUTANDO, NES: 2, N_CPU: 6, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 5, TP: 3000, CP: 3001, EP: PRONTO, NES: 1, N_CPU: 3, Transição: BLOQUEADO >>> PRONTO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 0, TP: 7000, CP: 7001, EP: EXECUTANDO, NES: 2, N_CPU: 7, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 5, TP: 3000, CP: 3001, EP: EXECUTANDO, NES: 1, N_CPU: 3, Transição: PRONTO >>> EXECUTANDO
PID: 5, TP: 4000, CP: 4001, EP: EXECUTANDO, NES: 1, N_CPU: 4, Transição: EXECUTANDO >>> PRONTO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 5, TP: 5000, CP: 5001, EP: EXECUTANDO, NES: 1, N_CPU: 5, Transição: EXECUTANDO >>> PRONTO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 5, TP: 6000, CP: 6001, EP: EXECUTANDO, NES: 1, N_CPU: 6, Transição: EXECUTANDO >>> PRONTO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 5, TP: 7000, CP: 7001, EP: EXECUTANDO, NES: 1, N_CPU: 7, Transição: EXECUTANDO >>> PRONTO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 5, TP: 8000, CP: 8001, EP: CONCLUIDO, NES: 1, N_CPU: 8, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 0, TP: 7000, CP: 7001, EP: PRONTO, NES: 3, N_CPU: 7, Transição: BLOQUEADO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 5, TP: 8000, CP: 8001, EP: CONCLUIDO, NES: 1, N_CPU: 8, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 0, TP: 7000, CP: 7001, EP: EXECUTANDO, NES: 3, N_CPU: 7, Transição: PRONTO >>> EXECUTANDO
PID: 0, TP: 8000, CP: 8001, EP: EXECUTANDO, NES: 3, N_CPU: 8, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 5, TP: 8000, CP: 8001, EP: CONCLUIDO, NES: 1, N_CPU: 8, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
PID: 0, TP: 9000, CP: 9001, EP: EXECUTANDO, NES: 3, N_CPU: 9, Transição: EXECUTANDO >>> PRONTO
PID: 1, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 2, TP: 7000, CP: 7001, EP: CONCLUIDO, NES: 0, N_CPU: 7, Transição: EXECUTANDO >>> CONCLUIDO
PID: 3, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 4, TP: 3000, CP: 3001, EP: CONCLUIDO, NES: 0, N_CPU: 3, Transição: EXECUTANDO >>> CONCLUIDO
PID: 5, TP: 8000, CP: 8001, EP: CONCLUIDO, NES: 1, N_CPU: 8, Transição: EXECUTANDO >>> CONCLUIDO
PID: 6, TP: 2000, CP: 2001, EP: CONCLUIDO, NES: 0, N_CPU: 2, Transição: EXECUTANDO >>> CONCLUIDO
PID: 7, TP: 5000, CP: 5001, EP: CONCLUIDO, NES: 0, N_CPU: 5, Transição: EXECUTANDO >>> CONCLUIDO
PID: 8, TP: 4000, CP: 4001, EP: CONCLUIDO, NES: 0, N_CPU: 4, Transição: EXECUTANDO >>> CONCLUIDO
PID: 9, TP: 10000, CP: 10001, EP: CONCLUIDO, NES: 0, N_CPU: 10, Transição: EXECUTANDO >>> CONCLUIDO
